mass,value,searchers,targets,walk_type,metric,dc_scaling,predicted_exponent
100000.0,253287.9045,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,251767.5259,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,244159.6461,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,246776.2358,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,245770.9477,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,254876.3389,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,248007.0121,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,248635.7421,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,245347.9693,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,260673.903,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,256981.9251,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,255316.908,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,258117.5103,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,243686.008,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,250530.2514,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,249651.9397,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,253660.6591,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,246693.6727,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,255198.3298,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,256227.7667,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,257709.178,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,248951.1503,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,248402.5726,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,248171.2971,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,248466.2494,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,272407.6601,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,259068.8351,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,251458.3947,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,254582.0045,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,246746.3358,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,256808.2489,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,253456.6375,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,243263.5651,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,254025.9226,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,256058.5309,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,255360.4786,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,258193.2569,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,257734.0372,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,256277.2172,1989,8011.0,CRW,MFCT,Half,0.0
100000.0,248991.2459,1989,8011.0,CRW,MFCT,Half,0.0
10.0,23976.05,20,200.0,CRW,MFCT,Constant,0.5
10.0,18910.9,20,200.0,CRW,MFCT,Constant,0.5
10.0,15950.1,20,200.0,CRW,MFCT,Constant,0.5
10.0,21092.0,20,200.0,CRW,MFCT,Constant,0.5
10.0,23637.55,20,200.0,CRW,MFCT,Constant,0.5
10.0,12524.3,20,200.0,CRW,MFCT,Constant,0.5
10.0,29033.2,20,200.0,CRW,MFCT,Constant,0.5
10.0,15497.55,20,200.0,CRW,MFCT,Constant,0.5
10.0,22533.1,20,200.0,CRW,MFCT,Constant,0.5
10.0,16906.9,20,200.0,CRW,MFCT,Constant,0.5
10.0,19768.5,20,200.0,CRW,MFCT,Constant,0.5
10.0,18141.9,20,200.0,CRW,MFCT,Constant,0.5
10.0,17651.2,20,200.0,CRW,MFCT,Constant,0.5
10.0,21280.85,20,200.0,CRW,MFCT,Constant,0.5
10.0,31656.95,20,200.0,CRW,MFCT,Constant,0.5
10.0,21632.35,20,200.0,CRW,MFCT,Constant,0.5
10.0,27978.55,20,200.0,CRW,MFCT,Constant,0.5
10.0,21273.65,20,200.0,CRW,MFCT,Constant,0.5
10.0,12827.2,20,200.0,CRW,MFCT,Constant,0.5
10.0,14410.6,20,200.0,CRW,MFCT,Constant,0.5
10.0,26210.15,20,200.0,CRW,MFCT,Constant,0.5
10.0,20907.9,20,200.0,CRW,MFCT,Constant,0.5
10.0,11934.9,20,200.0,CRW,MFCT,Constant,0.5
10.0,20899.8,20,200.0,CRW,MFCT,Constant,0.5
10.0,18043.4,20,200.0,CRW,MFCT,Constant,0.5
10.0,16250.35,20,200.0,CRW,MFCT,Constant,0.5
10.0,25340.25,20,200.0,CRW,MFCT,Constant,0.5
10.0,12698.75,20,200.0,CRW,MFCT,Constant,0.5
10.0,22510.3,20,200.0,CRW,MFCT,Constant,0.5
10.0,16332.2,20,200.0,CRW,MFCT,Constant,0.5
10.0,24450.45,20,200.0,CRW,MFCT,Constant,0.5
10.0,21406.65,20,200.0,CRW,MFCT,Constant,0.5
10.0,20961.4,20,200.0,CRW,MFCT,Constant,0.5
10.0,27776.5,20,200.0,CRW,MFCT,Constant,0.5
10.0,16213.7,20,200.0,CRW,MFCT,Constant,0.5
10.0,20663.5,20,200.0,CRW,MFCT,Constant,0.5
10.0,22245.8,20,200.0,CRW,MFCT,Constant,0.5
10.0,24445.7,20,200.0,CRW,MFCT,Constant,0.5
10.0,23168.05,20,200.0,CRW,MFCT,Constant,0.5
10.0,20403.2,20,200.0,CRW,MFCT,Constant,0.5
10.0,21813.45,20,200.0,CRW,MFCT,Constant,0.5
10.0,16217.65,20,200.0,CRW,MFCT,Constant,0.5
10.0,16685.4,20,200.0,CRW,MFCT,Constant,0.5
10.0,20750.25,20,200.0,CRW,MFCT,Constant,0.5
10.0,16814.05,20,200.0,CRW,MFCT,Constant,0.5
10.0,27505.05,20,200.0,CRW,MFCT,Constant,0.5
10.0,24954.45,20,200.0,CRW,MFCT,Constant,0.5
10.0,21812.55,20,200.0,CRW,MFCT,Constant,0.5
10.0,17444.05,20,200.0,CRW,MFCT,Constant,0.5
10.0,33522.25,20,200.0,CRW,MFCT,Constant,0.5
10.0,29163.85,20,200.0,CRW,MFCT,Constant,0.5
10.0,21472.45,20,200.0,CRW,MFCT,Constant,0.5
10.0,19828.55,20,200.0,CRW,MFCT,Constant,0.5
10.0,20330.75,20,200.0,CRW,MFCT,Constant,0.5
10.0,21856.25,20,200.0,CRW,MFCT,Constant,0.5
10.0,14499.7,20,200.0,CRW,MFCT,Constant,0.5
10.0,16258.6,20,200.0,CRW,MFCT,Constant,0.5
10.0,13621.15,20,200.0,CRW,MFCT,Constant,0.5
10.0,22349.9,20,200.0,CRW,MFCT,Constant,0.5
10.0,19621.65,20,200.0,CRW,MFCT,Constant,0.5
10.0,33217.8,20,200.0,CRW,MFCT,Constant,0.5
10.0,24347.05,20,200.0,CRW,MFCT,Constant,0.5
10.0,22877.55,20,200.0,CRW,MFCT,Constant,0.5
10.0,21357.15,20,200.0,CRW,MFCT,Constant,0.5
10.0,16661.4,20,200.0,CRW,MFCT,Constant,0.5
10.0,31985.25,20,200.0,CRW,MFCT,Constant,0.5
10.0,18021.7,20,200.0,CRW,MFCT,Constant,0.5
10.0,17060.8,20,200.0,CRW,MFCT,Constant,0.5
10.0,28836.95,20,200.0,CRW,MFCT,Constant,0.5
10.0,21979.0,20,200.0,CRW,MFCT,Constant,0.5
10.0,17529.0,20,200.0,CRW,MFCT,Constant,0.5
10.0,21452.35,20,200.0,CRW,MFCT,Constant,0.5
10.0,17630.6,20,200.0,CRW,MFCT,Constant,0.5
10.0,23593.0,20,200.0,CRW,MFCT,Constant,0.5
10.0,16829.8,20,200.0,CRW,MFCT,Constant,0.5
10.0,14048.45,20,200.0,CRW,MFCT,Constant,0.5
10.0,18138.4,20,200.0,CRW,MFCT,Constant,0.5
10.0,17571.8,20,200.0,CRW,MFCT,Constant,0.5
10.0,22962.3,20,200.0,CRW,MFCT,Constant,0.5
10.0,14668.75,20,200.0,CRW,MFCT,Constant,0.5
10.0,18051.0,20,200.0,CRW,MFCT,Constant,0.5
10.0,19776.05,20,200.0,CRW,MFCT,Constant,0.5
10.0,19558.25,20,200.0,CRW,MFCT,Constant,0.5
10.0,16184.8,20,200.0,CRW,MFCT,Constant,0.5
10.0,12441.35,20,200.0,CRW,MFCT,Constant,0.5
10.0,18068.85,20,200.0,CRW,MFCT,Constant,0.5
10.0,19134.75,20,200.0,CRW,MFCT,Constant,0.5
10.0,11404.15,20,200.0,CRW,MFCT,Constant,0.5
10.0,22842.5,20,200.0,CRW,MFCT,Constant,0.5
10.0,18978.8,20,200.0,CRW,MFCT,Constant,0.5
10.0,24226.8,20,200.0,CRW,MFCT,Constant,0.5
10.0,18043.6,20,200.0,CRW,MFCT,Constant,0.5
10.0,16969.6,20,200.0,CRW,MFCT,Constant,0.5
10.0,15403.55,20,200.0,CRW,MFCT,Constant,0.5
10.0,23005.5,20,200.0,CRW,MFCT,Constant,0.5
10.0,15742.95,20,200.0,CRW,MFCT,Constant,0.5
10.0,13004.5,20,200.0,CRW,MFCT,Constant,0.5
10.0,15613.8,20,200.0,CRW,MFCT,Constant,0.5
10.0,22006.8,20,200.0,CRW,MFCT,Constant,0.5
10.0,23728.0,20,200.0,CRW,MFCT,Constant,0.5
100.0,124449.0317,63,200.0,CRW,MFCT,Constant,0.5
100.0,118247.1746,63,200.0,CRW,MFCT,Constant,0.5
100.0,140067.5873,63,200.0,CRW,MFCT,Constant,0.5
100.0,141780.0952,63,200.0,CRW,MFCT,Constant,0.5
100.0,128051.1587,63,200.0,CRW,MFCT,Constant,0.5
100.0,141388.4603,63,200.0,CRW,MFCT,Constant,0.5
100.0,108274.2222,63,200.0,CRW,MFCT,Constant,0.5
100.0,131404.6984,63,200.0,CRW,MFCT,Constant,0.5
100.0,143488.0635,63,200.0,CRW,MFCT,Constant,0.5
100.0,143552.0317,63,200.0,CRW,MFCT,Constant,0.5
100.0,121053.1111,63,200.0,CRW,MFCT,Constant,0.5
100.0,118310.5079,63,200.0,CRW,MFCT,Constant,0.5
100.0,138815.8571,63,200.0,CRW,MFCT,Constant,0.5
100.0,126251.9365,63,200.0,CRW,MFCT,Constant,0.5
100.0,165736.3333,63,200.0,CRW,MFCT,Constant,0.5
100.0,128124.8413,63,200.0,CRW,MFCT,Constant,0.5
100.0,136408.9683,63,200.0,CRW,MFCT,Constant,0.5
100.0,143055.9683,63,200.0,CRW,MFCT,Constant,0.5
100.0,133277.9048,63,200.0,CRW,MFCT,Constant,0.5
100.0,107717.6349,63,200.0,CRW,MFCT,Constant,0.5
100.0,124074.7619,63,200.0,CRW,MFCT,Constant,0.5
100.0,111843.0317,63,200.0,CRW,MFCT,Constant,0.5
100.0,122736.6032,63,200.0,CRW,MFCT,Constant,0.5
100.0,130208.0952,63,200.0,CRW,MFCT,Constant,0.5
100.0,138076.3968,63,200.0,CRW,MFCT,Constant,0.5
100.0,105421.5238,63,200.0,CRW,MFCT,Constant,0.5
100.0,112252.2857,63,200.0,CRW,MFCT,Constant,0.5
100.0,127992.3968,63,200.0,CRW,MFCT,Constant,0.5
100.0,151789.6984,63,200.0,CRW,MFCT,Constant,0.5
100.0,112070.4921,63,200.0,CRW,MFCT,Constant,0.5
100.0,150406.6349,63,200.0,CRW,MFCT,Constant,0.5
100.0,148617.6984,63,200.0,CRW,MFCT,Constant,0.5
100.0,137679.3333,63,200.0,CRW,MFCT,Constant,0.5
100.0,120793.0952,63,200.0,CRW,MFCT,Constant,0.5
100.0,151954.9048,63,200.0,CRW,MFCT,Constant,0.5
100.0,120119.4127,63,200.0,CRW,MFCT,Constant,0.5
100.0,115057.4444,63,200.0,CRW,MFCT,Constant,0.5
100.0,105897.1905,63,200.0,CRW,MFCT,Constant,0.5
100.0,141884.7143,63,200.0,CRW,MFCT,Constant,0.5
100.0,153784.7619,63,200.0,CRW,MFCT,Constant,0.5
100.0,113202.6667,63,200.0,CRW,MFCT,Constant,0.5
100.0,147485.6508,63,200.0,CRW,MFCT,Constant,0.5
100.0,116142.5079,63,200.0,CRW,MFCT,Constant,0.5
100.0,125497.2063,63,200.0,CRW,MFCT,Constant,0.5
100.0,115143.1429,63,200.0,CRW,MFCT,Constant,0.5
100.0,123790.9048,63,200.0,CRW,MFCT,Constant,0.5
100.0,127324.2857,63,200.0,CRW,MFCT,Constant,0.5
100.0,143480.9683,63,200.0,CRW,MFCT,Constant,0.5
100.0,147691.7619,63,200.0,CRW,MFCT,Constant,0.5
100.0,116351.0159,63,200.0,CRW,MFCT,Constant,0.5
100.0,106039.127,63,200.0,CRW,MFCT,Constant,0.5
100.0,114183.2698,63,200.0,CRW,MFCT,Constant,0.5
100.0,124101.7937,63,200.0,CRW,MFCT,Constant,0.5
100.0,127731.6825,63,200.0,CRW,MFCT,Constant,0.5
100.0,130406.127,63,200.0,CRW,MFCT,Constant,0.5
100.0,128192.7937,63,200.0,CRW,MFCT,Constant,0.5
100.0,128304.8254,63,200.0,CRW,MFCT,Constant,0.5
100.0,108675.7778,63,200.0,CRW,MFCT,Constant,0.5
100.0,141264.254,63,200.0,CRW,MFCT,Constant,0.5
100.0,126192.4286,63,200.0,CRW,MFCT,Constant,0.5
100.0,166180.1111,63,200.0,CRW,MFCT,Constant,0.5
100.0,122450.5556,63,200.0,CRW,MFCT,Constant,0.5
100.0,150014.3968,63,200.0,CRW,MFCT,Constant,0.5
100.0,131355.2381,63,200.0,CRW,MFCT,Constant,0.5
100.0,144837.3333,63,200.0,CRW,MFCT,Constant,0.5
100.0,123134.7619,63,200.0,CRW,MFCT,Constant,0.5
100.0,163322.1905,63,200.0,CRW,MFCT,Constant,0.5
100.0,115354.6825,63,200.0,CRW,MFCT,Constant,0.5
100.0,145243.1429,63,200.0,CRW,MFCT,Constant,0.5
100.0,129503.9206,63,200.0,CRW,MFCT,Constant,0.5
100.0,102541.0159,63,200.0,CRW,MFCT,Constant,0.5
100.0,182109.4921,63,200.0,CRW,MFCT,Constant,0.5
100.0,145434.127,63,200.0,CRW,MFCT,Constant,0.5
100.0,143573.3333,63,200.0,CRW,MFCT,Constant,0.5
100.0,141465.9048,63,200.0,CRW,MFCT,Constant,0.5
100.0,131535.6508,63,200.0,CRW,MFCT,Constant,0.5
100.0,108267.6825,63,200.0,CRW,MFCT,Constant,0.5
100.0,116676.1111,63,200.0,CRW,MFCT,Constant,0.5
100.0,128459.0952,63,200.0,CRW,MFCT,Constant,0.5
100.0,100530.9048,63,200.0,CRW,MFCT,Constant,0.5
100.0,138967.7619,63,200.0,CRW,MFCT,Constant,0.5
100.0,135086.0476,63,200.0,CRW,MFCT,Constant,0.5
100.0,155983.1746,63,200.0,CRW,MFCT,Constant,0.5
100.0,120202.7778,63,200.0,CRW,MFCT,Constant,0.5
100.0,133437.6349,63,200.0,CRW,MFCT,Constant,0.5
100.0,115054.4286,63,200.0,CRW,MFCT,Constant,0.5
100.0,137322.0159,63,200.0,CRW,MFCT,Constant,0.5
100.0,123893.6984,63,200.0,CRW,MFCT,Constant,0.5
100.0,113230.0,63,200.0,CRW,MFCT,Constant,0.5
100.0,141567.381,63,200.0,CRW,MFCT,Constant,0.5
100.0,143881.0635,63,200.0,CRW,MFCT,Constant,0.5
100.0,126882.2381,63,200.0,CRW,MFCT,Constant,0.5
100.0,105302.5238,63,200.0,CRW,MFCT,Constant,0.5
100.0,147923.6825,63,200.0,CRW,MFCT,Constant,0.5
100.0,131539.1746,63,200.0,CRW,MFCT,Constant,0.5
100.0,132143.4921,63,200.0,CRW,MFCT,Constant,0.5
100.0,128215.9206,63,200.0,CRW,MFCT,Constant,0.5
100.0,103897.3175,63,200.0,CRW,MFCT,Constant,0.5
100.0,106392.4762,63,200.0,CRW,MFCT,Constant,0.5
100.0,114916.3492,63,200.0,CRW,MFCT,Constant,0.5
1000.0,592737.5276,199,200.0,CRW,MFCT,Constant,0.5
1000.0,600528.9497,199,200.0,CRW,MFCT,Constant,0.5
1000.0,602484.0804,199,200.0,CRW,MFCT,Constant,0.5
1000.0,636000.2563,199,200.0,CRW,MFCT,Constant,0.5
1000.0,633547.8442,199,200.0,CRW,MFCT,Constant,0.5
1000.0,659256.3769,199,200.0,CRW,MFCT,Constant,0.5
1000.0,599414.8442,199,200.0,CRW,MFCT,Constant,0.5
1000.0,594876.0503,199,200.0,CRW,MFCT,Constant,0.5
1000.0,581297.8543,199,200.0,CRW,MFCT,Constant,0.5
1000.0,604044.3719,199,200.0,CRW,MFCT,Constant,0.5
1000.0,600215.8894,199,200.0,CRW,MFCT,Constant,0.5
1000.0,596940.191,199,200.0,CRW,MFCT,Constant,0.5
1000.0,616887.2714,199,200.0,CRW,MFCT,Constant,0.5
1000.0,666204.0402,199,200.0,CRW,MFCT,Constant,0.5
1000.0,584061.5176,199,200.0,CRW,MFCT,Constant,0.5
1000.0,540610.8141,199,200.0,CRW,MFCT,Constant,0.5
1000.0,539114.1407,199,200.0,CRW,MFCT,Constant,0.5
1000.0,578551.196,199,200.0,CRW,MFCT,Constant,0.5
1000.0,645423.0151,199,200.0,CRW,MFCT,Constant,0.5
1000.0,544696.191,199,200.0,CRW,MFCT,Constant,0.5
1000.0,589575.8945,199,200.0,CRW,MFCT,Constant,0.5
1000.0,625649.7739,199,200.0,CRW,MFCT,Constant,0.5
1000.0,588797.3116,199,200.0,CRW,MFCT,Constant,0.5
1000.0,586764.0101,199,200.0,CRW,MFCT,Constant,0.5
1000.0,667130.5176,199,200.0,CRW,MFCT,Constant,0.5
1000.0,571327.6683,199,200.0,CRW,MFCT,Constant,0.5
1000.0,563295.3467,199,200.0,CRW,MFCT,Constant,0.5
1000.0,622503.1055,199,200.0,CRW,MFCT,Constant,0.5
1000.0,595006.4472,199,200.0,CRW,MFCT,Constant,0.5
1000.0,561443.7437,199,200.0,CRW,MFCT,Constant,0.5
1000.0,603267.3568,199,200.0,CRW,MFCT,Constant,0.5
1000.0,592010.0503,199,200.0,CRW,MFCT,Constant,0.5
1000.0,638290.6181,199,200.0,CRW,MFCT,Constant,0.5
1000.0,604986.1809,199,200.0,CRW,MFCT,Constant,0.5
1000.0,599940.2111,199,200.0,CRW,MFCT,Constant,0.5
1000.0,643039.8593,199,200.0,CRW,MFCT,Constant,0.5
1000.0,648717.4573,199,200.0,CRW,MFCT,Constant,0.5
1000.0,590430.6332,199,200.0,CRW,MFCT,Constant,0.5
1000.0,604708.6281,199,200.0,CRW,MFCT,Constant,0.5
1000.0,604428.402,199,200.0,CRW,MFCT,Constant,0.5
1000.0,609972.9045,199,200.0,CRW,MFCT,Constant,0.5
1000.0,629068.7085,199,200.0,CRW,MFCT,Constant,0.5
1000.0,647565.6482,199,200.0,CRW,MFCT,Constant,0.5
1000.0,666231.804,199,200.0,CRW,MFCT,Constant,0.5
1000.0,612273.4322,199,200.0,CRW,MFCT,Constant,0.5
1000.0,650368.3266,199,200.0,CRW,MFCT,Constant,0.5
1000.0,562118.5678,199,200.0,CRW,MFCT,Constant,0.5
1000.0,592668.7538,199,200.0,CRW,MFCT,Constant,0.5
1000.0,583199.3819,199,200.0,CRW,MFCT,Constant,0.5
1000.0,589918.3467,199,200.0,CRW,MFCT,Constant,0.5
1000.0,631043.5377,199,200.0,CRW,MFCT,Constant,0.5
1000.0,645966.7186,199,200.0,CRW,MFCT,Constant,0.5
1000.0,609264.7789,199,200.0,CRW,MFCT,Constant,0.5
1000.0,665347.7487,199,200.0,CRW,MFCT,Constant,0.5
1000.0,602872.794,199,200.0,CRW,MFCT,Constant,0.5
1000.0,614032.2864,199,200.0,CRW,MFCT,Constant,0.5
1000.0,603695.8291,199,200.0,CRW,MFCT,Constant,0.5
1000.0,622636.0,199,200.0,CRW,MFCT,Constant,0.5
1000.0,603654.8442,199,200.0,CRW,MFCT,Constant,0.5
1000.0,594931.7789,199,200.0,CRW,MFCT,Constant,0.5
1000.0,657768.2864,199,200.0,CRW,MFCT,Constant,0.5
1000.0,616671.9698,199,200.0,CRW,MFCT,Constant,0.5
1000.0,635575.5528,199,200.0,CRW,MFCT,Constant,0.5
1000.0,688848.2513,199,200.0,CRW,MFCT,Constant,0.5
1000.0,577255.995,199,200.0,CRW,MFCT,Constant,0.5
1000.0,676358.8141,199,200.0,CRW,MFCT,Constant,0.5
1000.0,598227.5779,199,200.0,CRW,MFCT,Constant,0.5
1000.0,523398.8291,199,200.0,CRW,MFCT,Constant,0.5
1000.0,599931.8291,199,200.0,CRW,MFCT,Constant,0.5
1000.0,681680.7286,199,200.0,CRW,MFCT,Constant,0.5
1000.0,653445.402,199,200.0,CRW,MFCT,Constant,0.5
1000.0,632628.3166,199,200.0,CRW,MFCT,Constant,0.5
1000.0,557930.4975,199,200.0,CRW,MFCT,Constant,0.5
1000.0,555150.0603,199,200.0,CRW,MFCT,Constant,0.5
1000.0,583823.4271,199,200.0,CRW,MFCT,Constant,0.5
1000.0,649285.9749,199,200.0,CRW,MFCT,Constant,0.5
1000.0,631561.9095,199,200.0,CRW,MFCT,Constant,0.5
1000.0,607929.196,199,200.0,CRW,MFCT,Constant,0.5
1000.0,656427.6382,199,200.0,CRW,MFCT,Constant,0.5
1000.0,653820.5276,199,200.0,CRW,MFCT,Constant,0.5
1000.0,626589.9095,199,200.0,CRW,MFCT,Constant,0.5
1000.0,634179.5528,199,200.0,CRW,MFCT,Constant,0.5
1000.0,655135.0503,199,200.0,CRW,MFCT,Constant,0.5
1000.0,589713.5779,199,200.0,CRW,MFCT,Constant,0.5
1000.0,542746.4774,199,200.0,CRW,MFCT,Constant,0.5
1000.0,576443.0402,199,200.0,CRW,MFCT,Constant,0.5
1000.0,591963.3467,199,200.0,CRW,MFCT,Constant,0.5
1000.0,605147.7487,199,200.0,CRW,MFCT,Constant,0.5
1000.0,580718.0905,199,200.0,CRW,MFCT,Constant,0.5
1000.0,577128.8141,199,200.0,CRW,MFCT,Constant,0.5
1000.0,620021.1256,199,200.0,CRW,MFCT,Constant,0.5
1000.0,605214.1156,199,200.0,CRW,MFCT,Constant,0.5
1000.0,602385.4925,199,200.0,CRW,MFCT,Constant,0.5
1000.0,642715.5578,199,200.0,CRW,MFCT,Constant,0.5
1000.0,569993.8442,199,200.0,CRW,MFCT,Constant,0.5
1000.0,590418.1156,199,200.0,CRW,MFCT,Constant,0.5
1000.0,577455.1206,199,200.0,CRW,MFCT,Constant,0.5
1000.0,512768.9598,199,200.0,CRW,MFCT,Constant,0.5
1000.0,606593.1055,199,200.0,CRW,MFCT,Constant,0.5
1000.0,599872.9799,199,200.0,CRW,MFCT,Constant,0.5
10000.0,2591458.132,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2489428.58,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2617656.671,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2468873.42,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2636841.836,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2816016.781,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2581238.321,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2505361.994,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2356791.143,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2726699.986,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2677577.296,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2781840.037,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2505439.242,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2446755.779,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2452645.541,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2764060.72,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2627977.245,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2585720.3,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2487307.479,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2726699.986,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2709069.876,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2483898.413,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2440269.674,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2532307.634,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2675695.377,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2556186.782,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2545530.49,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2550914.059,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2519559.843,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2566419.207,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2676065.517,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2383727.332,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2526420.51,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2527087.814,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2627645.816,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2700844.332,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2799846.639,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2705723.407,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2625530.259,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2574184.083,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2647227.138,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2570648.803,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2603906.628,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2525431.515,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2493129.69,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2467138.572,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2573617.706,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2525014.747,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2547982.452,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2448622.355,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2468675.577,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2549354.172,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2611736.704,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2585237.165,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2523182.013,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2515007.149,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2528999.96,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2725614.951,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2630776.607,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2520493.8,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2612633.701,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2605551.882,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2557288.625,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2543476.655,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2592121.585,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2655931.914,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2354591.803,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2530810.132,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2625484.019,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2493678.96,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2650455.666,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2649474.181,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2466184.242,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2654906.932,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2557810.809,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2464615.065,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2570353.849,629,200.0,CRW,MFCT,Constant,0.5
10000.0,2604341.96,629,200.0,CRW,MFCT,Constant,0.5
